-64	-64	-49	-52	-13	-15	30	29	66	66	88	87	94	91	85	82
62	62	24	32	-20	-5	-55	-40	-63	-65	-39	-76	6	-75	49	-68
64	-64	43	-68	-2	-74	-45	-75	-64	-62	-51	-33	-13	4	31	41
67	66	87	76	91	75	82	69	61	63	31	60	-4	59	-38	60
-67	65	-85	73	-90	80	-82	79	-61	60	-29	25	8	-19	42	-53
66	-64	77	-46	76	-9	69	33	63	68	60	89	59	95	60	84
65	59	73	21	80	-21	78	-54	60	-63	24	-45	-19	-6	-53	37
-64	68	-45	80	-6	78	37	70	68	63	79	61	75	60	67	61
64	65	70	72	78	79	78	78	59	59	22	21	-22	-24	-55	-57
-63	-62	-43	-35	-3	10	39	50	69	64	80	47	77	8	69	-36
63	-70	60	-88	59	-91	61	-80	65	-58	73	-27	80	10	77	45
58	68	21	77	-22	73	-55	67	-63	64	-43	69	-2	75	40	74
69	59	79	28	75	-10	67	-45	64	-68	70	-76	76	-73	74	-66
58	-64	28	-69	-9	-76	-44	-74	-70	-58	-87	-27	-91	11	-81	46
-55	69	-14	78	29	75	60	68	61	63	30	60	-16	61	-55	63
-62	64	-35	63	12	61	52	61	64	66	44	75	4	81	-40	77
-73	55	-89	16	-90	-27	-79	-57	-55	-62	-23	-40	14	-1	47	41
70	73	77	91	75	93	68	81	63	53	60	12	59	-31	61	-60
66	-60	74	-29	80	18	76	56	54	62	16	33	-27	-14	-58	-53
-62	-64	-38	-41	3	2	44	44	72	71	81	78	77	72	68	65
62	65	61	71	63	77	64	73	64	55	63	25	63	-12	63	-47
64	-73	63	-87	61	-88	62	-77	67	-53	75	-20	81	17	76	50
52	71	13	77	-29	73	-59	66	-62	65	-37	71	5	79	46	75
73	52	80	12	74	-31	66	-60	65	-61	73	-36	80	5	75	45
51	76	10	92	-32	93	-60	79	-61	48	-37	6	4	-37	45	-62
76	-58	91	-25	91	21	76	56	51	63	19	40	-16	-2	-49	-45
-75	-77	-88	-91	-89	-90	-76	-75	-51	-51	-17	-19	20	16	52	50
72	75	77	89	72	89	65	75	65	50	71	18	78	-18	73	-51
49	-75	7	-88	-37	-89	-63	-75	-56	-50	-20	-15	27	22	60	53
58	72	23	78	-25	74	-59	67	-59	62	-25	60	23	62	58	64
62	64	34	64	-10	64	-51	64	-74	64	-78	64	-71	64	-65	64
-66	63	-72	62	-77	61	-71	62	-51	67	-18	74	19	78	52	71
76	50	88	16	87	-22	73	-54	48	-73	14	-77	-23	-73	-55	-66
-73	-62	-77	-60	-71	-60	-65	-62	-66	-68	-73	-75	-79	-80	-72	-72
-46	-46	-5	-3	37	39	62	63	59	54	29	16	-14	-31	-53	-61
-75	-56	-79	-20	-71	27	-65	59	-66	61	-73	33	-77	-11	-70	-52
-48	-80	-15	-91	22	-88	54	-72	78	-46	90	-11	90	25	74	56
41	74	-1	79	-40	74	-62	66	-57	61	-27	61	16	62	54	64
77	64	82	64	75	63	66	64	61	64	60	65	62	64	64	64
63	64	61	64	60	65	62	64	69	63	78	63	81	63	71	64
42	64	1	62	-39	61	-62	63	-57	69	-26	78	18	82	56	71
76	41	78	-1	70	-41	64	-63	66	-57	73	-27	77	15	69	55
46	82	12	93	-25	88	-57	70	-79	43	-89	10	-86	-26	-70	-57
-43	-80	-8	-91	27	-87	58	-70	80	-42	91	-8	89	27	71	58
37	80	-8	92	-47	90	-64	71	-50	36	-8	-7	37	-45	63	-63
53	-55	13	-24	-34	18	-62	57	-58	84	-26	95	18	90	57	70
83	36	93	-7	89	-44	70	-63	36	-55	-6	-22	-44	22	-63	59
-54	78	-21	81	23	73	59	65	78	61	80	62	73	63	65	64
61	64	60	63	60	63	63	64	70	64	78	65	80	65	68	64
37	64	-6	64	-45	64	-64	64	-53	63	-19	61	24	61	60	63
78	70	80	77	73	78	65	67	61	42	62	7	63	-29	64	-61
63	-82	63	-92	63	-88	64	-67	64	-32	62	11	61	48	63	64
71	53	79	19	80	-23	66	-61	34	-85	-9	-95	-47	-89	-64	-67
-52	-30	-17	14	27	51	62	64	79	46	79	5	72	-39	64	-63
61	-56	60	-22	61	23	64	62	70	85	78	91	79	84	65	66
33	37	-12	1	-50	-35	-64	-63	-44	-76	0	-75	44	-68	64	-64
46	-68	2	-74	-43	-76	-64	-65	-47	-39	-4	-4	41	33	64	63
53	83	16	90	-29	83	-63	65	-79	35	-79	1	-71	-34	-64	-63
-60	-83	-59	-90	-60	-84	-64	-64	-70	-34	-76	3	-76	38	-64	64
-38	77	-1	77	36	71	64	64	76	61	75	61	67	63	64	64
69	64	77	64	79	64	63	64	29	63	-15	62	-51	62	-64	64
-49	70	-13	76	29	76	65	63	88	36	95	-2	86	-38	62	-65
25	-76	-17	-73	-52	-67	-64	-64	-48	-68	-11	-75	32	-75	66	-63
80	-36	79	0	71	36	64	66	61	84	62	90	64	82	64	62
64	32	63	-3	63	-38	64	-66	65	-84	65	-90	64	-82	64	-62
64	-30	64	7	64	41	64	66	63	77	61	77	61	70	65	63
71	60	77	61	76	63	61	64	33	63	-5	61	-41	61	-67	65
-77	73	-76	80	-70	79	-63	60	-60	25	-61	-19	-63	-53	-64	-64
-63	-45	-61	-6	-61	37	-65	67	-73	80	-81	78	-79	70	-59	63
-23	60	20	59	54	60	63	65	45	72	8	77	-35	75	-69	60
-89	33	-94	-3	-84	-40	-58	-69	-19	-86	25	-90	57	-81	62	-59
35	-29	-12	7	-52	41	-63	69	-38	86	8	90	49	81	64	58
47	27	8	-8	-36	-42	-70	-69	-90	-87	-94	-93	-83	-83	-57	-57
-18	-17	24	26	55	56	63	63	44	43	6	5	-37	-37	-71	-71
-89	-90	-91	-95	-80	-83	-57	-56	-26	-15	11	28	45	59	69	61
77	34	74	-11	67	-51	64	-64	69	-46	76	-7	74	38	58	72
26	89	-12	90	-47	79	-69	57	-77	25	-74	-12	-68	-46	-63	-69
-59	-77	-58	-73	-61	-66	-66	-64	-73	-69	-78	-76	-74	-74	-57	-57
-28	-26	9	13	44	47	72	69	87	77	90	75	79	68	55	62
23	59	-12	59	-45	61	-72	66	-88	73	-92	77	-81	74	-53	56
-11	25	32	-13	61	-48	60	-70	29	-77	-16	-74	-53	-68	-64	-63
-43	-60	-2	-59	41	-61	74	-66	91	-75	93	-81	80	-76	52	-53
13	-14	-29	28	-58	58	-62	62	-38	38	3	-2	45	-43	72	-74
81	-91	76	-93	68	-80	62	-51	60	-10	60	34	62	61	66	59
73	26	78	-22	73	-57	55	-61	23	-30	-14	17	-48	55	-73	63
-88	41	-91	-1	-79	-44	-50	-75	-7	-90	36	-89	62	-76	58	-52
26	-19	-20	17	-55	50	-63	71	-41	77	1	72	44	66	76	65
91	72	90	79	76	74	52	50	20	9	-16	-35	-49	-62	-75	-58
-88	-24	-88	22	-76	57	-51	62	-18	37	19	-6	52	-48	72	-74
77	-81	72	-75	65	-67	65	-62	72	-60	79	-60	74	-62	49	-67
9	-75	-34	-80	-60	-74	-60	-49	-32	-9	10	33	50	60	74	60
79	32	73	-10	65	-50	65	-74	71	-80	77	-75	72	-67	51	-62
17	-60	-22	-60	-54	-62	-72	-67	-77	-75	-73	-80	-66	-73	-62	-48
-60	-6	-59	37	-62	63	-68	56	-76	19	-81	-28	-73	-60	-47	-57
-7	-21	35	28	61	60	60	58	31	22	-12	-25	-51	-59	-75	-61
-80	-34	-73	9	-65	50	-65	79	-73	91	-79	88	-72	73	-46	47
-3	13	40	-24	64	-55	54	-73	16	-78	-31	-74	-61	-67	-57	-61
-21	-59	26	-59	59	-62	61	-68	32	-75	-12	-78	-53	-70	-76	-49
-79	-16	-71	21	-65	54	-66	78	-75	91	-80	90	-72	74	-44	42
-2	0	39	-40	62	-62	58	-58	27	-28	-16	15	-54	54	-76	77
-81	81	-75	74	-66	66	-61	62	-61	62	-63	64	-64	64	-63	63
-61	63	-60	63	-63	64	-68	64	-75	62	-78	60	-69	63	-47	69
-12	76	26	78	57	69	74	47	76	14	70	-23	64	-56	66	-79
72	-90	76	-87	69	-71	46	-44	11	-10	-27	25	-58	57	-74	79
-76	90	-70	87	-64	70	-66	43	-74	9	-79	-26	-70	-57	-40	-80
4	-90	45	-86	64	-70	51	-43	12	-9	-33	27	-61	58	-58	79
-27	89	18	86	57	70	77	42	78	6	70	-30	64	-59	67	-74
76	-75	80	-69	69	-64	39	-66	-4	-73	-43	-77	-63	-68	-55	-44
-22	-10	21	27	58	59	77	81	78	91	70	89	64	70	67	35
74	-8	77	-45	68	-63	43	-55	8	-23	-28	19	-59	58	-81	84
-92	93	-89	87	-69	68	-34	40	9	6	46	-29	63	-60	54	-81
22	-90	-20	-86	-59	-68	-84	-39	-93	-3	-87	33	-68	61	-39	75
-5	77	30	72	60	65	82	60	93	59	88	60	68	63	33	70
-10	77	-47	79	-64	67	-53	35	-18	-9	25	-49	61	-64	79	-47
80	-5	72	39	65	63	61	55	60	21	61	-23	64	-61	70	-85
78	-94	79	-88	66	-67	35	-31	-8	14	-47	51	-64	64	-51	46
-16	4	28	-40	62	-63	79	-55	79	-21	72	23	64	62	60	86
59	95	60	88	64	66	70	30	76	-13	76	-48	65	-64	39	-52
2	-18	-35	25	-63	62	-76	85	-77	92	-71	85	-64	65	-61	36
-61	0	-63	-36	-64	-63	-64	-76	-64	-76	-64	-69	-64	-64	-64	-68
-64	-76	-64	-78	-64	-64	-63	-30	-61	15	-61	53	-64	64	-70	41
-76	-3	-76	-47	-64	-64	-37	-46	0	-2	37	42	64	64	76	53
74	18	67	-27	64	-64	68	-86	75	-91	76	-83	63	-63	36	-34
-1	2	-38	38	-65	65	-77	77	-77	76	-70	68	-64	64	-61	68
-61	76	-63	78	-64	63	-63	27	-61	-18	-61	-55	-64	-63	-71	-40
-77	4	-76	45	-63	64	-35	52	2	15	39	-29	65	-66	76	-88
74	-93	67	-83	64	-62	69	-32	76	3	76	37	62	66	34	86
-2	93	-37	85	-66	61	-85	22	-92	-23	-85	-56	-61	-63	-22	-39
21	4	54	46	64	64	47	50	10	11	-32	-34	-68	-67	-89	-79
-95	-75	-85	-67	-60	-64	-22	-69	20	-76	53	-76	64	-61	46	-31
7	6	-36	42	-67	67	-81	77	-79	75	-70	69	-63	63	-60	60
-60	59	-61	60	-65	65	-71	73	-77	80	-75	78	-60	59	-31	23
7	-20	43	-54	67	-64	77	-46	75	-8	69	35	63	69	60	88
60	91	61	81	65	59	73	28	80	-8	78	-43	58	-68	21	-77
-23	-74	-57	-67	-62	-64	-34	-70	12	-78	52	-77	63	-58	37	-20
-11	23	-52	55	-63	63	-36	44	12	6	53	-37	63	-71	37	-90
-10	-92	-50	-81	-64	-57	-44	-26	-3	9	40	43	69	70	80	88
77	93	69	82	63	56	60	16	60	-26	61	-57	65	-63	72	-42
77	-2	74	40	58	70	28	82	-10	78	-45	69	-69	63	-78	61
-76	62	-69	64	-63	64	-61	62	-62	60	-64	61	-64	66	-62	73
-60	78	-61	74	-66	57	-73	27	-78	-11	-74	-47	-57	-69	-27	-77
9	-73	45	-66	71	-64	86	-70	89	-76	78	-74	55	-57	23	-25
-15	14	-48	48	-70	69	-77	77	-73	74	-66	68	-64	63	-69	60
-75	59	-73	61	-56	66	-25	75	14	81	48	76	70	53	76	15
72	-28	65	-58	65	-62	72	-39	79	1	75	42	53	74	14	92
-29	94	-58	80	-62	51	-37	11	4	-31	45	-59	72	-62	81	-37
76	4	68	45	62	73	61	82	63	77	64	68	64	62	64	61
64	62	64	64	64	64	64	62	64	60	64	61	64	67	63	74
61	79	62	73	67	54	75	23	81	-14	75	-48	51	-74	12	-89
-31	-91	-59	-78	-61	-49	-35	-6	7	36	47	62	73	58	80	24
73	-22	65	-56	65	-63	73	-39	80	3	74	45	50	77	10	93
-33	93	-60	78	-60	48	-33	7	9	-34	49	-60	74	-61	81	-36
76	5	67	47	62	77	60	92	60	90	62	75	67	50	75	18
80	-18	73	-50	49	-75	8	-89	-36	-89	-62	-75	-57	-49	-21	-15
27	22	60	53	58	72	22	78	-26	74	-60	67	-58	61	-23	58
24	59	58	62	62	67	35	74	-7	77	-49	71	-79	51	-93	18
-92	-20	-76	-53	-45	-73	-3	-77	37	-71	61	-65	60	-66	33	-73
-8	-80	-50	-73	-79	-46	-92	-3	-89	40	-74	63	-48	55	-15	19
20	-27	53	-59	77	-61	90	-33	88	11	73	52	47	75	14	79
-21	71	-53	65	-77	66	-89	72	-88	77	-73	71	-46	49	-12	14
25	-24	55	-55	74	-73	77	-78	72	-73	65	-66	65	-62	73	-61
79	-63	72	-64	44	-64	0	-63	-42	-63	-64	-64	-53	-64	-15	-62
30	-61	60	-62	60	-68	32	-76	-11	-78	-53	-70	-81	-48	-93	-15
-89	22	-72	55	-45	79	-12	90	23	87	55	71	79	45	92	11
90	-24	73	-56	40	-79	-2	-91	-41	-90	-63	-73	-57	-39	-27	4
17	42	55	63	77	57	80	27	72	-15	65	-55	66	-82	75	-94
80	-90	70	-72	40	-38	-4	5	-45	45	-64	64	-51	51	-12	11
33	-35	61	-62	59	-54	28	-16	-17	32	-57	61	-77	59	-79	26
-71	-19	-64	-57	-67	-77	-75	-78	-80	-70	-70	-64	-39	-67	6	-75
46	-79	64	-69	50	-39	11	5	-34	46	-62	64	-58	49	-25	8
20	-38	58	-63	77	-52	78	-13	70	34	64	62	67	57	74	24
77	-21	68	-58	43	-78	7	-79	-31	-72	-60	-65	-75	-62	-77	-62
-71	-63	-65	-64	-61	-64	-59	-63	-60	-64	-63	-64	-69	-64	-77	-64
-79	-64	-68	-64	-37	-64	7	-64	47	-64	64	-64	47	-64	5	-65
-41	-65	-64	-64	-50	-63	-9	-63	37	-64	63	-64	57	-63	24	-61
-20	-61	-60	-63	-84	-70	-92	-76	-85	-77	-67	-66	-39	-42	-5	-8
30	29	61	61	82	82	91	90	85	84	67	67	38	39	3	4
-32	-31	-61	-61	-82	-82	-92	-90	-87	-84	-67	-66	-31	-37	14	-1
51	35	64	62	45	76	2	75	-43	68	-64	64	-49	68	-6	76
39	79	63	66	55	33	20	-11	-24	-48	-62	-64	-85	-52	-93	-17
-87	25	-66	62	-30	85	14	92	51	85	64	65	44	36	0	0
-44	-36	-64	-63	-46	-76	-2	-75	44	-68	64	-64	46	-68	3	-76
-42	-78	-64	-64	-53	-32	-18	12	26	49	63	64	86	50	94	13
87	-30	64	-64	27	-78	-17	-77	-53	-68	-64	-64	-42	-68	2	-75
45	-76	64	-64	46	-37	3	-2	-42	34	-64	64	-52	84	-14	90
31	83	64	63	79	34	78	-1	71	-36	64	-65	60	-85	59	-92
60	-86	64	-63	71	-26	77	17	77	51	63	64	36	48	0	11
-36	-32	-65	-65	-85	-79	-92	-77	-85	-68	-62	-64	-23	-68	21	-75
55	-76	63	-62	40	-34	-3	3	-45	40	-64	65	-51	76	-13	74
32	67	66	64	79	69	76	77	67	78	64	61	70	26	78	-20
78	-55	61	-63	26	-38	-18	8	-53	50	-64	63	-46	42	-8	-3
35	-46	67	-64	81	-49	79	-9	71	35	63	67	61	80	62	78
63	70	64	63	63	60	61	59	61	61	65	65	73	72	80	77
78	75	60	61	23	33	-21	-4	-56	-39	-63	-68	-36	-86	10	-92
51	-83	63	-59	38	-20	-9	24	-51	57	-63	62	-39	36	7	-11
49	-52	64	-63	47	-38	6	10	-37	51	-68	63	-80	38	-78	-8
-69	-49	-63	-64	-62	-47	-63	-8	-64	36	-64	70	-63	88	-63	91
-63	80	-64	58	-63	27	-61	-10	-61	-44	-65	-68	-74	-77	-81	-73
-78	-66	-58	-64	-21	-69	22	-76	55	-75	63	-59	43	-29	3	8
-40	43	-69	70	-79	87	-75	92	-67	82	-64	56	-70	15	-77	-30
-75	-60	-58	-61	-28	-32	9	13	44	51	70	64	87	46	92	7
82	-38	55	-72	14	-90	-30	-91	-60	-79	-61	-57	-32	-26	14	9
52	44	64	71	44	87	2	90	-41	79	-71	56	-81	24	-77	-11
-69	-45	-63	-71	-61	-87	-63	-90	-64	-79	-64	-55	-63	-22	-63	15
-63	48	-64	70	-64	78	-62	76	-62	68	-66	62	-74	60	-81	61
-77	63	-54	64	-14	64	31	64	60	64	60	64	29	64	-17	64
-54	64	-64	64	-43	62	-2	61	41	62	74	66	91	73	91	78
77	73	54	56	23	25	-12	-12	-46	-47	-73	-73	-88	-87	-90	-88
-78	-77	-53	-54	-21	-21	15	16	48	49	73	71	89	77	92	72
79	65	50	65	9	72	-34	79	-61	75	-59	52	-26	13	21	-30
57	-59	61	-61	29	-36	-20	6	-57	47	-60	73	-28	80	22	74
58	66	60	65	27	72	-22	79	-58	75	-60	51	-27	10	22	-32
58	-60	60	-61	26	-34	-23	8	-58	48	-59	74	-25	81	24	77
59	68	59	62	26	61	-21	62	-57	64	-63	63	-38	61	4	60
47	62	77	67	90	75	89	78	75	72	51	52	17	21	-20	-16
-52	-50	-72	-75	-77	-88	-72	-88	-65	-75	-65	-50	-73	-16	-79	21
-73	53	-49	72	-8	76	34	71	61	65	60	65	32	71	-10	77
-50	71	-74	51	-79	18	-73	-19	-65	-52	-65	-76	-72	-89	-77	-90
-71	-76	-51	-45	-18	-2	19	40	52	63	76	56	89	20	90	-26
76	-58	44	-61	1	-34	-41	10	-63	51	-55	75	-19	81	27	75
59	67	61	62	34	61	-9	63	-50	64	-79	63	-92	62	-91	60
-75	62	-43	68	-1	75	41	78	63	71	54	49	16	15	-31	-23
-61	-55	-56	-74	-20	-78	27	-73	59	-66	61	-62	33	-61	-10	-63
-52	-64	-80	-64	-92	-64	-88	-63	-72	-64	-46	-64	-13	-65	23	-64
54	-64	78	-64	91	-64	91	-64	74	-64	41	-64	-2	-62	-41	-61
-62	-63	-58	-68	-28	-76	13	-80	53	-71	81	-43	93	0	91	42
73	64	40	52	-3	13	-43	-34	-64	-62	-53	-55	-14	-17	33	30
62	61	55	59	17	30	-30	-14	-61	-54	-59	-82	-27	-94	18	-91
56	-72	77	-39	80	3	74	42	66	63	61	57	61	26	62	-16
64	-55	64	-82	62	-94	61	-90	63	-71	69	-38	78	6	82	45
70	64	40	51	-3	11	-42	-35	-63	-62	-56	-53	-26	-13	17	35
56	62	83	53	93	12	87	-37	70	-63	42	-52	9	-10	-27	37
-58	63	-81	53	-91	13	-87	-34	-69	-62	-41	-58	-6	-25	28	20
59	58	80	78	92	78	89	70	70	64	34	67	-10	76	-49	80
-64	68	-49	37	-9	-8	36	-47	62	-64	58	-49	26	-8	-18	36
-58	62	-84	57	-92	23	-86	-22	-68	-59	-40	-78	-5	-78	32	-70
60	-64	76	-67	78	-74	72	-77	65	-67	61	-42	61	-5	63	32
64	61	64	75	63	75	63	69	64	64	64	66	64	73	64	76
64	66	64	41	64	5	64	-33	64	-62	64	-75	64	-74	64	-68
64	-64	64	-67	64	-74	64	-76	64	-66	64	-41	65	-4	65	33
64	62	64	75	64	75	64	68	64	64	63	68	61	77	61	79
64	66	70	33	76	-11	77	-48	65	-64	39	-52	3	-17	-34	25
-63	62	-76	86	-75	95	-68	88	-64	66	-68	30	-76	-13	-79	-49
-65	-64	-31	-51	14	-15	52	28	64	63	43	80	0	80	-43	72
-64	64	-53	61	-18	61	26	63	63	64	86	63	94	61	87	60
64	64	27	72	-17	80	-53	80	-64	64	-44	31	-1	-12	42	-49
64	-64	53	-50	16	-13	-29	31	-64	64	-79	78	-77	76	-68	68
-64	64	-69	68	-77	75	-79	76	-63	63	-29	37	16	1	53	-35
64	-65	41	-84	-4	-90	-47	-83	-64	-63	-44	-33	2	2	46	36
64	65	44	84	0	90	-44	83	-64	63	-51	32	-12	-3	33	-38
65	-66	78	-84	76	-92	68	-85	64	-62	68	-23	75	21	76	56
62	63	34	39	-4	-6	-40	-48	-66	-64	-77	-43	-76	1	-70	45
-64	64	-61	50	-62	11	-63	-34	-64	-66	-64	-79	-64	-76	-64	-68
-64	-64	-64	-69	-64	-78	-64	-78	-64	-61	-64	-24	-64	22	-64	56
-64	63	-64	38	-64	-7	-64	-48	-64	-64	-64	-50	-64	-12	-64	32
-64	68	-63	88	-63	92	-64	82	-64	60	-63	30	-62	-5	-61	-40
-65	-68	-73	-87	-80	-93	-78	-84	-59	-58	-22	-19	23	25	57	57
62	62	37	37	-8	-8	-48	-48	-64	-64	-48	-47	-7	-7	37	37
68	68	79	80	75	77	67	69	64	63	70	61	76	61	75	61
60	65	30	72	-6	79	-41	78	-69	58	-86	20	-90	-25	-80	-58
-58	-62	-27	-34	9	11	42	50	69	64	87	47	92	8	82	-36
56	-71	16	-89	-28	-91	-59	-80	-61	-58	-32	-26	15	11	54	45
62	68	36	77	-10	73	-51	66	-64	64	-45	70	-5	76	38	74
72	58	89	28	93	-9	81	-44	55	-71	15	-87	-28	-91	-59	-81
-61	-54	-31	-14	16	30	54	60	62	61	34	32	-15	-14	-54	-52
-62	-64	-34	-43	13	-2	53	42	64	71	42	80	0	77	-42	68
-71	63	-81	60	-77	60	-69	62	-62	66	-61	72	-62	77	-64	74
-64	56	-62	25	-61	-14	-61	-48	-66	-70	-75	-77	-81	-75	-76	-68
-54	-62	-16	-59	27	-59	58	-61	62	-66	38	-74	-3	-78	-45	-73
-72	-56	-80	-26	-76	11	-68	46	-62	73	-60	88	-60	89	-61	77
-66	54	-74	22	-81	-14	-75	-47	-53	-73	-14	-87	29	-89	58	-77
62	-53	38	-20	-2	17	-44	50	-75	71	-90	77	-91	72	-77	66
-52	65	-19	70	17	75	50	72	71	54	79	22	75	-17	68	-50
62	-71	61	-76	62	-71	64	-65	64	-65	63	-71	62	-76	63	-72
64	-54	63	-21	62	18	62	51	67	71	76	77	82	74	75	67
50	62	10	60	-33	59	-60	62	-61	67	-36	73	5	77	46	72
77	53	92	20	91	-19	76	-52	50	-72	17	-77	-18	-73	-50	-67
-75	-62	-90	-60	-92	-60	-77	-62	-46	-67	-3	-76	39	-81	63	-74
56	-48	22	-8	-24	34	-58	60	-62	60	-37	34	5	-7	48	-48
78	-78	93	-92	92	-90	76	-75	46	-49	5	-16	-35	19	-61	51
-60	76	-33	91	10	91	50	76	75	45	80	3	73	-37	65	-61
65	-60	73	-32	79	11	73	51	46	75	4	80	-39	73	-63	65
-55	66	-18	74	30	80	60	73	58	46	23	4	-25	-37	-59	-62
-61	-58	-33	-29	12	13	52	52	75	76	78	81	71	76	65	67
66	61	72	60	77	62	70	64	49	64	14	62	-24	60	-56	62
-73	68	-76	77	-70	81	-65	72	-65	44	-72	2	-76	-41	-70	-63
-48	-54	-14	-15	25	32	56	61	73	56	75	17	70	-31	65	-61
66	-55	72	-17	77	32	70	61	47	55	12	18	-26	-29	-57	-60
-74	-59	-77	-29	-73	16	-66	55	-62	76	-61	79	-62	73	-64	66
-64	62	-64	60	-64	60	-64	63	-64	69	-65	77	-65	81	-64	70
-64	42	-64	0	-64	-41	-64	-63	-63	-57	-62	-27	-61	15	-63	55
-69	82	-75	94	-78	91	-69	72	-46	38	-11	-4	27	-42	58	-63
75	-56	78	-25	73	19	65	57	62	77	61	79	63	71	64	64
64	66	63	73	64	77	64	68	64	44	62	8	61	-29	63	-59
69	-75	76	-77	78	-72	68	-65	44	-61	10	-59	-27	-60	-58	-63
-80	-69	-91	-77	-88	-80	-70	-69	-35	-38	8	6	47	46	64	64
49	49	8	9	-38	-36	-63	-62	-52	-57	-11	-25	37	19	63	58
51	84	9	94	-38	89	-63	69	-51	34	-9	-10	39	-49	63	-64
51	-48	8	-8	-39	37	-63	62	-51	57	-8	25	39	-20	63	-59
50	-84	8	-92	-39	-86	-63	-67	-50	-39	-7	-3	40	33	63	61
50	76	6	78	-40	72	-63	65	-49	61	-6	62	41	63	63	64
49	64	6	63	-41	64	-64	64	-49	63	-5	62	41	61	64	64
48	70	4	76	-42	77	-64	66	-48	40	-4	4	42	-34	64	-62
48	-75	6	-75	-40	-68	-63	-64	-54	-67	-18	-74	27	-76	62	-65
78	-40	79	-4	71	32	64	62	61	82	60	91	61	86	64	66
70	29	78	-15	79	-52	65	-64	32	-44	-13	0	-51	44	-64	64
-43	47	1	4	45	-41	64	-64	47	-54	4	-18	-41	26	-64	63
-54	86	-19	93	26	87	64	64	86	27	91	-17	83	-53	64	-64
35	-43	-1	0	-37	43	-64	64	-76	53	-75	18	-68	-26	-64	-64
-68	-87	-76	-95	-78	-87	-64	-63	-29	-27	16	16	53	50	64	64
41	50	-4	15	-47	-28	-64	-65	-44	-87	2	-92	46	-83	64	-63
44	-33	0	3	-44	38	-64	65	-52	77	-15	75	29	68	66	64
86	69	91	77	82	79	62	62	32	27	-4	-17	-39	-52	-65	-64
-76	-47	-75	-11	-68	31	-64	66	-68	88	-75	94	-75	86	-62	61
-33	23	4	-22	40	-56	66	-63	77	-39	76	7	70	49	63	64
60	43	61	-2	63	-45	64	-64	64	-50	62	-10	61	35	65	67
73	78	81	74	79	67	60	64	24	69	-19	76	-53	75	-64	61
-47	33	-9	-2	33	-39	68	-68	88	-85	92	-90	82	-81	60	-60
28	-30	-8	5	-43	40	-67	68	-78	86	-77	90	-70	81	-63	60
-59	29	-59	-6	-61	-40	-65	-68	-71	-86	-77	-90	-75	-81	-60	-59
-31	-28	6	7	43	41	68	68	77	85	73	90	66	80	64	59
70	27	78	-10	77	-44	58	-68	21	-77	-24	-74	-57	-67	-62	-64
-34	-70	13	-78	53	-77	63	-58	37	-21	-11	23	-52	55	-63	63
-36	43	13	5	53	-37	63	-71	36	-89	-10	-91	-51	-80	-64	-57
-46	-26	-6	11	37	45	71	69	89	77	91	74	80	66	57	64
25	71	-12	79	-46	77	-69	56	-78	18	-76	-25	-69	-57	-63	-63
-60	-42	-61	-3	-63	39	-64	72	-63	90	-61	92	-61	80	-66	56
-73	25	-78	-11	-74	-44	-57	-71	-26	-87	12	-90	47	-79	69	-55
78	-22	75	15	68	47	62	70	59	78	59	76	61	69	66	62
73	60	78	61	74	63	56	64	26	62	-10	60	-45	61	-72	66
-89	73	-92	78	-80	74	-52	56	-12	24	30	-14	58	-48	62	-70
40	-78	0	-74	-42	-68	-74	-62	-91	-60	-91	-60	-78	-61	-54	-66
-21	-74	16	-80	49	-76	71	-53	79	-13	76	32	68	61	62	59
60	28	62	-18	64	-55	64	-63	62	-40	60	3	61	46	67	72
75	79	79	73	73	65	54	65	24	72	-13	78	-47	73	-74	54
-88	23	-89	-14	-77	-48	-52	-74	-20	-89	15	-91	49	-78	74	-49
88	-9	89	32	76	60	51	61	18	36	-17	-6	-49	-47	-74	-73
-89	-80	-91	-74	-78	-65	-48	-65	-5	-73	37	-80	62	-75	57	-50
24	-10	-22	33	-57	60	-63	61	-38	34	4	-8	46	-48	77	-74
92	-80	92	-73	77	-65	47	-65	5	-73	-37	-80	-62	-74	-57	-49
-24	-8	23	34	57	61	62	60	35	34	-9	-7	-50	-48	-74	-77
-80	-91	-75	-90	-67	-75	-62	-49	-60	-15	-59	22	-62	53	-67	72
-75	78	-78	74	-72	67	-51	62	-19	59	18	59	52	62	76	68
90	76	91	81	76	73	45	47	3	6	-37	-35	-61	-61	-59	-59
-31	-32	12	10	51	50	75	78	80	91	73	89	65	74	65	47
73	13	80	-24	73	-55	45	-73	2	-78	-41	-74	-63	-67	-54	-61
-17	-58	28	-59	59	-62	61	-68	33	-75	-10	-78	-51	-70	-80	-50
-93	-17	-91	20	-74	53	-42	78	1	89	42	87	64	72	54	47
17	14	-28	-22	-60	-54	-61	-78	-33	-90	10	-88	52	-72	81	-45
92	-12	88	23	72	55	46	79	13	92	-22	91	-55	73	-79	40
-90	-2	-87	-41	-72	-62	-45	-58	-12	-29	24	13	56	53	78	81
89	92	87	88	71	71	44	44	9	10	-27	-27	-57	-57	-74	-74
-77	-77	-70	-71	-65	-65	-66	-66	-74	-72	-79	-76	-70	-69	-41	-46
1	-10	42	28	63	58	56	74	26	77	-16	72	-55	66	-81	61
-92	60	-88	62	-70	64	-42	64	-7	63	30	61	58	63	74	69
